,NUM_BO,ANO_BO,ID_DELEGACIA,NOME_DEPARTAMENTO,NOME_SECCIONAL,DELEGACIA,NOME_DEPARTAMENTO_CIRC,NOME_SECCIONAL_CIRC,NOME_DELEGACIA_CIRC,ANO,MES,DATA_OCORRENCIA_BO,HORA_OCORRENCIA_BO,FLAG_STATUS,RUBRICA,DESDOBRAMENTO,CONDUTA,LATITUDE,LONGITUDE,CIDADE,LOGRADOURO,NUMERO_LOGRADOURO,FLAG_STATUS.1,DESCR_TIPO_PESSOA,CONT_PESSOA,SEXO_PESSOA,IDADE_PESSOA,COR,DESCR_PROFISSAO,DESCR_GRAU_INSTRUCAO
9769,56,2014,30441,DEMACRO,DEL.SEC.CARAPICUIBA,01 D.P. BARUERI,DEMACRO,DEL.SEC.CARAPICUIBA,01 D.P. BARUERI,2014,1,08/01/2014,16:00,C,Furto (art. 155),,TRANSEUNTE,-23.517.135,-4.686.726.314,BARUERI,EST VELHA DE ITAPEVI,0,C,Testemunha,2,F,19.0,Branca,DO LAR,2 Grau completo
9770,56,2014,30441,DEMACRO,DEL.SEC.CARAPICUIBA,01 D.P. BARUERI,DEMACRO,DEL.SEC.CARAPICUIBA,01 D.P. BARUERI,2014,1,08/01/2014,16:00,C,Furto (art. 155),,TRANSEUNTE,-23.517.135,-4.686.726.314,BARUERI,EST VELHA DE ITAPEVI,0,C,Vitima,1,F,15.0,Parda,ESTUDANTE,1 Grau incompleto
9771,56,2014,120213,DEINTER 7 - SOROCABA,DEL.SEC.BOTUCATU,DEL.POL.PORANGABA,DEMACRO,DEL.SEC.SANTO ANDRE,01 D.P. MAUA,2014,2,12/02/2014,,C,Roubo (art. 157),,TRANSEUNTE,-2.351.107.065,-46.293.259,MAUA,R. TIMOR,8,C,Vitima,1,M,27.0,Parda,AJUDANTE DE MOTORISTA,1 Grau completo
9772,61,2014,30412,DEMACRO,DEL.SEC.OSASCO,02 D.P. OSASCO,DECAP,DEL.SEC.3 OESTE,75 D.P. JARDIM ARPOADOR,2014,1,07/01/2014,02:00,C,Furto qualificado (art. 155 4o.),,VEICULO,-2.360.047.362,-4.678.490.995,S.PAULO,R JOSE FIORAVANTE,158,C,Vitima,1,M,41.0,Parda,,2 Grau completo
9773,61,2014,30429,DEMACRO,DEL.SEC.OSASCO,07 D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,07 D.P. OSASCO,2014,1,26/01/2014,06:00,C,Furto (art. 155),,TRANSEUNTE,-2.349.713.413,-4.677.099.411,OSASCO,R EMBU GUACU,39,C,Autor,3,M,,Outros,,
9774,61,2014,30440,DEMACRO,DEL.SEC.OSASCO,10 D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,07 D.P. OSASCO,2014,1,03/01/2014,18:07,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-2.350.273.157,-4.677.026.091,OSASCO,AV DR ALBERTO JACKSON BYINGTON,40,C,Partes,3,M,24.0,Parda,PROGRAMADOR(A),2 Grau completo
9775,61,2014,30440,DEMACRO,DEL.SEC.OSASCO,10 D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,07 D.P. OSASCO,2014,1,03/01/2014,18:07,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-2.350.273.157,-4.677.026.091,OSASCO,AV DR ALBERTO JACKSON BYINGTON,40,C,Vitima,6,M,0.0,Branca,,
9776,61,2014,30500,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. ITAQUAQUECETUBA,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. ITAQUAQUECETUBA,2014,1,09/01/2014,13:30,C,Roubo (art. 157),,ESTABELECIMENTO COMERCIAL,-2.344.292.817,-4.631.443.265,ITAQUAQUECETUBA,EST PINHEIRINHO NOVO,1159,C,Autor,3,M,,Outros,,
9777,61,2014,30500,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. ITAQUAQUECETUBA,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. ITAQUAQUECETUBA,2014,1,09/01/2014,13:30,C,Roubo (art. 157),,ESTABELECIMENTO COMERCIAL,-2.344.292.817,-4.631.443.265,ITAQUAQUECETUBA,EST PINHEIRINHO NOVO,1159,C,Representante,1,M,23.0,Branca,BALCONISTA,1 Grau completo
9778,61,2014,30614,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. TABOAO DA SERRA,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. TABOAO DA SERRA,2014,1,02/01/2014,23:00,C,Roubo (art. 157),caput. Subtrair coisa movel alheia mediante grave ameaca ou violencia a pessoa,TRANSEUNTE,-2.362.154.386,-4.678.360.441,TABOAO DA SERRA,R MARIA JOSE AMARAL ARRUDA CASTANHO,55,C,Autor,8,M,,,,
9779,61,2014,140701,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-5 DELEGACIA DA DISCCPAT,DECAP,DEL.SEC.3 OESTE,15 D.P. DR. LUC. H BEIGUELMAN,2014,4,14/04/2014,12:55,C,Roubo (art. 157),,ESTABELECIMENTO BANCARIO,-2.357.245.315,-4.669.002.638,S.PAULO,AVENIDA BRIGADEIRO FARIA LIMA,3003,C,Representante,1,M,51.0,,BANCARIO(A),Superior completo
9780,61,2014,140701,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-5 DELEGACIA DA DISCCPAT,DECAP,DEL.SEC.3 OESTE,15 D.P. DR. LUC. H BEIGUELMAN,2014,4,14/04/2014,12:55,C,Roubo (art. 157),,ESTABELECIMENTO BANCARIO,-2.357.245.315,-4.669.002.638,S.PAULO,AVENIDA BRIGADEIRO FARIA LIMA,3003,C,Vitima,2,M,32.0,Branca,GERENTE,Superior completo
9781,61,2014,210105,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,05 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.1 CENTRO,02 D.P. BOM RETIRO,2014,5,22/05/2014,14:30,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.352.104.005,-4.664.193.686,S.PAULO,AVENIDA PRESIDENTE CASTELO BRANCO,5200,C,Condutor,2,M,46.0,,INVESTIGADOR DE POLICIA,Superior completo
9782,61,2014,280101,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,DEL.DEF.MUL. S. BERNARDO CPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,06 D.P. S.BERNARDO DO CAMPO,2014,1,12/01/2014,,C,Lesao corporal (art. 129),,,-2.370.730.627,-4.652.909.208,S.BERNARDO DO CAMPO,R ITAMARATI,15,C,Vitima,1,F,37.0,Branca,DIARISTA,1 Grau completo
9783,61,2014,280202,DEMACRO,DEL.SEC.SANTO ANDRE,DISE- DEL.SEC.SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,01 D.P. SANTO ANDRE,2014,5,19/05/2014,20:10,C,Roubo (art. 157),,VEICULO,-2.366.196.858,-465.441.367,S.ANDRE,TRAVESSA DOS JATOBAS,66,C,Vitima,1,F,40.0,Branca,ESCRIVAO DE POLICIA,Superior completo
9784,30,2014,280102,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,DISE- DEL.SEC.S.BERNARDO CPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01 D.P. S.B.C-DR OMAR CASSIM,2014,1,28/01/2014,,C,Furto qualificado (art. 155 4o.),,INTERIOR ESTABELECIMENTO,-2.369.939.247,-4.655.198.277,S.BERNARDO DO CAMPO,R MAL DEODORO,0,C,Vitima,1,M,40.0,Branca,COMERCIANTE,Superior completo
9785,30,2014,280202,DEMACRO,DEL.SEC.SANTO ANDRE,DISE- DEL.SEC.SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,02 D.P. SANTO ANDRE,2014,2,28/02/2014,11:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,,,S.ANDRE,TV EUFORBIA,0,C,Condutor,4,M,48.0,Parda,POLICIAL CIVIL,2 Grau completo
9786,30,2014,280202,DEMACRO,DEL.SEC.SANTO ANDRE,DISE- DEL.SEC.SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,02 D.P. SANTO ANDRE,2014,2,28/02/2014,11:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,,,S.ANDRE,TV EUFORBIA,0,C,Indiciado,2,M,24.0,Parda,AUTONOMO(A),2 Grau incompleto
9787,30,2014,280205,DEMACRO,DEL.SEC.SANTO ANDRE,DEL.PROTECAO IDOSO SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,02 D.P. SANTO ANDRE,2014,1,26/01/2014,,C,Furto (art. 155),,RESIDENCIA,,,S.ANDRE,,,C,Vitima,1,M,88.0,Branca,APOSENTADO(A),
9788,30,2014,500082,DECAP,DEL.SEC.8 SAO MATEUS,DEL.PROTECAO IDOSO- 8 SEC.,DECAP,DEL.SEC.7 ITAQUERA,32 D.P. ITAQUERA,2014,3,06/03/2014,12:00,C,Furto (art. 155),,OUTROS,,,S.PAULO,R AMERICO SALVADOR NOVELLI,1,C,Indiciado,2,M,,Branca,,
9789,31,2014,10102,DECAP,DEL.SEC.1 CENTRO,02 D.P. BOM RETIRO,DECAP,DEL.SEC.1 CENTRO,03 D.P. CAMPOS ELISEOS,2014,1,02/01/2014,01:05,T,Homicidio qualificado (art. 121 2o.),II - por motivo futil,,-2.354.662.356,-4.664.209.938,S.PAULO,PC DOM JOSE GASPAR,90,T,Vitima,4,M,,Branca,,
9790,31,2014,10226,DECAP,DEL.SEC.2 SUL,26 D.P. SACOMA,DECAP,DEL.SEC.2 SUL,26 D.P. SACOMA,2014,1,01/01/2014,19:00,C,Roubo (art. 157),,OUTROS,-2.363.291.723,-4.660.422.203,S.PAULO,R ENG JOSE BUENO BICALHO,124,C,Indiciado,2,M,,,,
9791,31,2014,10312,DECAP,DEL.SEC.7 ITAQUERA,59 D.P. JARDIM DOS IPES,DECAP,DEL.SEC.7 ITAQUERA,59 D.P. JARDIM DOS IPES,2014,1,05/01/2014,00:20,C,Roubo (art. 157),,TRANSEUNTE,-2.348.446.754,-4.638.502.938,S.PAULO,R DIOGO GONCALVES LACO,0,C,Vitima,1,F,27.0,Parda,OPERADOR DE CAIXA,2 Grau completo
9792,31,2014,10339,DECAP,DEL.SEC.3 OESTE,75 D.P. JARDIM ARPOADOR,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA,2014,1,03/01/2014,06:40,C,Roubo (art. 157),,VEICULO,-2.361.273.663,-4.698.830.419,COTIA,RODOVIA RAPOSO TAVARES,31,C,Vitima,2,M,31.0,Parda,MOTORISTA,2 Grau completo
9793,31,2014,10356,DECAP,DEL.SEC.3 OESTE,89 D.P. JARDIM TABOAO,DECAP,DEL.SEC.3 OESTE,37 D.P. CAMPO LIMPO,2014,1,01/01/2014,17:17,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-2.365.985.978,-4.676.973.494,S.PAULO,EST DE ITAPECERICA,4326,C,Testemunha,2,M,27.0,,POLICIAL MILITAR,2 Grau completo
9794,31,2014,10362,DECAP,DEL.SEC.8 SAO MATEUS,69 D.P. TEOTONIO VILELA,DECAP,DEL.SEC.8 SAO MATEUS,70 D.P. VILA EMA,2014,1,01/01/2014,15:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.361.341.261,-4.652.797.713,S.PAULO,R WALTER WEY,417,C,Condutor,2,M,32.0,,POLICIAL MILITAR,Superior completo
9795,31,2014,10374,DECAP,DEL.SEC.6 SANTO AMARO,101 D.P. JDIM IMBUIAS,DECAP,DEL.SEC.6 SANTO AMARO,101 D.P. JDIM IMBUIAS,2014,1,01/01/2014,22:24,C,Lesao corporal (art. 129),,,-2.375.592.464,-4.666.618.238,S.PAULO,EST LIGACAO,135,C,Autor/Vitima,1,F,48.0,Parda,DOMESTICA,
9796,49,2014,10351,DECAP,DEL.SEC.3 OESTE,51 D.P. RIO PEQUENO,DECAP,DEL.SEC.3 OESTE,51 D.P. RIO PEQUENO,2014,1,03/01/2014,17:30,C,Roubo (art. 157),,VEICULO,-2.356.896.025,-4.675.077.527,S.PAULO,R ANTONIO WEI,161,C,Autor,3,M,,Outros,,
9797,49,2014,10370,DECAP,DEL.SEC.2 SUL,97 D.P. AMERICANOPOLIS,DECAP,DEL.SEC.2 SUL,97 D.P. AMERICANOPOLIS,2014,1,07/01/2014,08:30,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.367.414.233,-4.663.793.811,S.PAULO,R AFONSO SIMAO,35,C,Testemunha,5,M,28.0,Branca,POLICIAL MILITAR,
9798,49,2014,10371,DECAP,DEL.SEC.6 SANTO AMARO,98 D.P. JARDIM MIRIAM,DECAP,DEL.SEC.6 SANTO AMARO,80 D.P. VILA JOANIZA,2014,1,02/01/2014,00:24,C,Lesao corporal (art. 129),,,-2.367.943.198,-4.665.586.659,S.PAULO,AV YERVANT KISSAJIKIAN,2700,C,Condutor,1,M,29.0,Parda,POLICIAL MILITAR,2 Grau completo
9799,49,2014,20139,DECAP,DEL.SEC.4 NORTE,39 D.P. VILA GUSTAVO,DECAP,DEL.SEC.4 NORTE,39 D.P. VILA GUSTAVO,2014,1,03/01/2014,07:30,C,Furto (art. 155),,VEICULO,-2.347.777.662,-4.659.970.826,S.PAULO,R PARMA,68,C,Vitima,1,M,27.0,Branca,ANALISTA RECURSOS HUMANOS,Superior completo
9800,49,2014,20241,DECAP,DEL.SEC.8 SAO MATEUS,41 D.P. VILA RICA,DECAP,DEL.SEC.8 SAO MATEUS,41 D.P. VILA RICA,2014,1,02/01/2014,21:30,C,Roubo (art. 157),,CONDOMINIO COMERCIAL,-2.359.089.825,-4.652.986.993,S.PAULO,AV FRANCISCO VIEIRA BUENO,135,C,Vitima,2,M,52.0,Parda,,1 Grau completo
9801,49,2014,30106,DEMACRO,DEL.SEC.SANTO ANDRE,05 D.P. SANTO ANDRE,DECAP,DEL.SEC.1 CENTRO,08 D.P. BRAS,2014,1,08/01/2014,08:40,C,Furto (art. 155),,VEICULO,-2.355.718.253,-466.100.901,S.PAULO,AV PRES WILSON,274,C,Indiciado,2,I,,,,
9802,49,2014,30121,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,05 D.P. S.BERNARDO DO CAMPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,05 D.P. S.BERNARDO DO CAMPO,2014,1,08/01/2014,13:30,C,Furto (art. 155),,OUTROS,-2.366.755.242,-4.658.902.631,S.BERNARDO DO CAMPO,R FRANCISCO ALVES,954,C,Vitima,2,M,79.0,Branca,APOSENTADO(A),1 Grau completo
9803,49,2014,30130,DEMACRO,DEL.SEC.SANTO ANDRE,03 D.P. MAUA,DEMACRO,DEL.SEC.SANTO ANDRE,03 D.P. MAUA,2014,1,07/01/2014,07:30,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-2.366.678.203,-4.646.202.146,MAUA,AV BARAO DE MAUA,0,C,Autor,3,M,,Parda,,
9804,49,2014,30145,DEMACRO,DEL.SEC.DIADEMA,DEL.DEF.MUL. DIADEMA,DEMACRO,DEL.SEC.DIADEMA,03 D.P. DIADEMA,2014,2,01/02/2014,,C,Lesao corporal (art. 129),,,-236.783.293,-4.661.156.009,DIADEMA,AV DAS NACOES,338,C,Autor/Vitima,1,F,31.0,Branca,,2 Grau completo
9805,49,2014,30215,DEMACRO,DEL.SEC.GUARULHOS,05 D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,05 D.P. GUARULHOS,2014,1,06/01/2014,15:15,C,Lesao corporal (art. 129),,,-2.350.096.553,-4.655.122.823,GUARULHOS,R PEDRO PERELLA,1,C,Averiguado,2,M,22.0,Branca,,
9806,49,2014,30321,DEMACRO,DEL.SEC.MOGI DAS CRUZES,02 D.P. SUZANO,DEMACRO,DEL.SEC.MOGI DAS CRUZES,02 D.P. SUZANO,2014,1,03/01/2014,17:00,C,Furto qualificado (art. 155 4o.),,ESTABELECIMENTO ENSINO,-2.349.981.664,-4.630.021.511,SUZANO,EST DO MARENGO,189,C,Representante,1,F,49.0,,SERV. PUBL. CIVIL ATIVO,2 Grau completo
9807,49,2014,30331,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. FERRAZ VASCONCELOS,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.FERRAZ DE VASCONCELOS,2014,6,10/06/2014,12:30,C,Roubo (art. 157),1o. (...) logo depois de subtraIda a coisa emprega violencia contra pessoa,TRANSEUNTE,-2.353.648.454,-4.636.528.568,FERRAZ DE VASCONCELOS,RUA HIDELBRANDO DA SILVEIRA,26,C,Autor,2,M,,Preta,,
9808,49,2014,30401,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.BARUERI,DEMACRO,DEL.SEC.CARAPICUIBA,01 D.P. BARUERI,2014,1,04/01/2014,05:32,C,Roubo (art. 157),,CARGA,-2.351.009.028,-4.683.320.627,BARUERI,AV PIRACEMA,100,C,Averiguado,5,M,,,,
9809,53,2014,140904,DEIC,DIVECAR-DIV.INV.S/FURTO_R.R.VEIC.E CARGA,DEIC - 4 DELEGACIA DA DIVECAR,DECAP,DEL.SEC.3 OESTE,46 D.P. PERUS,2014,3,11/03/2014,13:30,C,Furto qualificado (art. 155 4o.),,CARGA,,,S.PAULO,EST CEL JOSE GLADIADOR,468,C,Testemunha,2,M,60.0,Branca,INVESTIGADOR(A),2 Grau completo
9810,53,2014,200100,DHPP,DHPP - DEP. HOM. PROTECAO PESSOA,DHPP DIV. HOMICIDIOS,DECAP,DEL.SEC.8 SAO MATEUS,70 D.P. VILA EMA,2014,1,18/01/2014,03:15,C,Roubo (art. 157),,VEICULO,-2.360.181.856,-4.653.768.639,S.PAULO,R HILEIA AMAZONICA,142,C,Indiciado,7,M,24.0,Outros,SERVENTE,1 Grau completo
9811,53,2014,210101,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,01 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.6 SANTO AMARO,85 D.P. JARDIM MIRNA,2014,5,14/05/2014,13:00,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.376.481.498,-466.894.768,S.PAULO,RUA DAS LINFAS,20,C,Condutor,1,M,42.0,,POLICIAL CIVIL,Superior completo
9812,53,2014,210105,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,05 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.4 NORTE,39 D.P. VILA GUSTAVO,2014,4,24/04/2014,14:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.347.398.768,-4.657.836.431,S.PAULO,RUA MARIA APARECIDA PINTO,0,C,Testemunha,2,M,37.0,Branca,POLICIAL CIVIL,2 Grau completo
9813,53,2014,280102,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,DISE- DEL.SEC.S.BERNARDO CPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,03 D.P. S.BERNARDO DO CAMPO,2014,3,11/03/2014,16:34,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,,,S.BERNARDO DO CAMPO,RU NOVA DIAMANTINA,0,C,Condutor,1,M,30.0,,POLICIAL MILITAR,2 Grau completo
9814,53,2014,280205,DEMACRO,DEL.SEC.SANTO ANDRE,DEL.PROTECAO IDOSO SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,01 D.P. SANTO ANDRE,2014,2,24/02/2014,,C,Lesao corporal (art 129_9),,,,,S.ANDRE,R ONZE DE JUNHO,607,C,Testemunha,2,F,63.0,Branca,APOSENTADO(A),Superior completo
9815,53,2015,30228,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01 D.P. MAIRIPORA,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01 D.P. MAIRIPORA,2014,1,,,C,Estupro (art.213),,,-2.326.905.799,-465.856.568,MAIRIPORA,RUA SALVADOR CARBONELLI,0,C,Testemunha,2,F,44.0,Branca,,Analfabeto
9816,53,2015,70430,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01 D.P. CAJAMAR,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01 D.P. CAJAMAR,2014,1,15/01/2014,,C,Furto qualificado (art. 155 4o.),,RESIDENCIA,,,CAJAMAR,,,C,Vitima,1,F,35.0,Branca,CABELEIREIRO(A),2 Grau completo
9817,54,2014,10103,DECAP,DEL.SEC.1 CENTRO,03 D.P. CAMPOS ELISEOS,DECAP,DEL.SEC.1 CENTRO,03 D.P. CAMPOS ELISEOS,2014,1,04/01/2014,13:10,C,Roubo (art. 157),,TRANSEUNTE,-2.354.173.108,-4.663.681.739,S.PAULO,R SANTA IFIGENIA,0,C,Representante,2,M,42.0,Branca,ADVOGADO(A),Superior completo
9818,54,2014,10105,DECAP,DEL.SEC.1 CENTRO,05 D.P. ACLIMACAO,DECAP,DEL.SEC.1 CENTRO,05 D.P. ACLIMACAO,2014,1,06/01/2014,08:15,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-2.354.846.326,-4.663.905.552,S.PAULO,AV VINTE E TRES DE MAIO,0,C,Partes,3,M,38.0,Branca,PORTEIRO(A),2 Grau completo
9819,54,2014,10109,DECAP,DEL.SEC.1 CENTRO,01 DEL.DEF.MUL. CENTRO,DECAP,DEL.SEC.1 CENTRO,01 D.P. SE,2014,1,15/01/2014,22:20,C,Lesao corporal (art 129_9),,,-2.354.030.834,-4.664.399.792,S.PAULO,AV SAO JOAO,1086,C,Autor,2,M,44.0,Branca,AUXILIAR ADMINISTRATIVO,2 Grau completo
9820,54,2014,10241,DECAP,DEL.SEC.3 OESTE,37 D.P. CAMPO LIMPO,DECAP,DEL.SEC.3 OESTE,37 D.P. CAMPO LIMPO,2014,1,01/01/2014,00:01,C,Lesao corporal (art. 129),,,-2.364.131.652,-4.677.610.894,S.PAULO,R ATUCUPE,277,C,Vitima,1,M,43.0,Parda,APOSENTADO(A),1 Grau incompleto
9821,25,2014,10354,DECAP,DEL.SEC.8 SAO MATEUS,54 D.P. CID. TIRADENTES,DECAP,DEL.SEC.8 SAO MATEUS,54 D.P. CID. TIRADENTES,2014,1,01/01/2014,00:10,C,Roubo (art. 157),,INTERIOR TRANSPORTE COLETIVO,-2.358.410.999,-4.640.901.317,S.PAULO,AV DOS METALURGICOS,100,C,Indiciado,3,M,,,,
9822,25,2014,10361,DECAP,DEL.SEC.8 SAO MATEUS,70 D.P. VILA EMA,DECAP,DEL.SEC.8 SAO MATEUS,70 D.P. VILA EMA,2014,1,02/01/2014,15:15,C,Lesao corporal culposa (art. 129. 6o.),,,-236.017.287,-4.651.135.795,S.PAULO,AV SAPOPEMBA,9250,C,Autor,2,M,,Branca,,
9823,25,2014,10361,DECAP,DEL.SEC.8 SAO MATEUS,70 D.P. VILA EMA,DECAP,DEL.SEC.8 SAO MATEUS,70 D.P. VILA EMA,2014,1,02/01/2014,15:15,C,Lesao corporal culposa (art. 129. 6o.),,,-236.017.287,-4.651.135.795,S.PAULO,AV SAPOPEMBA,9250,C,Vitima,1,F,70.0,Branca,AUXILIAR DE ENFERMAGEN,2 Grau incompleto
9824,25,2014,20128,DECAP,DEL.SEC.4 NORTE,28 D.P. FREGUESIA DO O,DECAP,DEL.SEC.4 NORTE,28 D.P. FREGUESIA DO O,2014,1,03/01/2014,04:40,C,Roubo (art. 157),,TRANSEUNTE,-2.347.648.661,-4.670.495.843,S.PAULO,AV FUAD LUTFALLA,0,C,Autor,3,M,,Outros,,
9825,25,2014,20128,DECAP,DEL.SEC.4 NORTE,28 D.P. FREGUESIA DO O,DECAP,DEL.SEC.4 NORTE,28 D.P. FREGUESIA DO O,2014,1,03/01/2014,04:40,C,Roubo (art. 157),,TRANSEUNTE,-2.347.648.661,-4.670.495.843,S.PAULO,AV FUAD LUTFALLA,0,C,Vitima,1,M,44.0,Parda,SERVENTE,1 Grau completo
9826,25,2014,30104,DEMACRO,DEL.SEC.SANTO ANDRE,03 D.P. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,03 D.P. SANTO ANDRE,2014,1,02/01/2014,21:30,C,Roubo (art. 157),,TRANSEUNTE,-2.366.443.087,-4.650.926.866,S.ANDRE,R GIOVANNI BATTISTA PIRELLI,0,C,Indiciado,2,M,,,,
9827,25,2014,30216,DEMACRO,DEL.SEC.GUARULHOS,06 D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,06 D.P. GUARULHOS,2014,1,05/01/2014,00:30,C,Furto qualificado (art. 155 4o.),,RESIDENCIA,,,GUARULHOS,,,C,Indiciado,2,I,,Outros,,
9828,25,2014,30218,DEMACRO,DEL.SEC.GUARULHOS,08 D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,08 D.P. GUARULHOS,2014,1,02/01/2014,,C,Furto (art. 155),,OUTROS,-2.345.270.967,-4.646.754.456,GUARULHOS,RUA SAO MARTINHO,4,C,Testemunha,3,M,34.0,,TECNICO EM TELECOMUNICACOES,2 Grau completo
9829,25,2014,30311,DEMACRO,DEL.SEC.MOGI DAS CRUZES,03 D.P. MOGI DAS CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,03 D.P. MOGI DAS CRUZES,2014,1,04/01/2014,02:20,C,Roubo (art. 157),,ESTABELECIMENTO COMERCIAL,-2.355.575.023,-4.624.803.611,MOGI DAS CRUZES,AV. FRANCISCO RODRIGUES FILHO,3640,C,Vitima,1,M,41.0,Branca,FRENTISTA,1 Grau completo
9830,25,2014,270104,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.INV.M.AMB.TABOAO SERRA,DECAP,DEL.SEC.3 OESTE,51 D.P. RIO PEQUENO,2014,5,16/05/2014,22:00,C,Furto (art. 155),,OUTROS,-2.357.660.462,-4.672.734.682,S.PAULO,RUA PROSPERO CESARINO PAOLIELLO,183,C,Vitima,1,M,29.0,Branca,ANALISTA,
9831,25,2015,30420,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.VARGEM GRANDE PTA,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.VARGEM GRANDE PTA,2014,1,08/01/2014,04:50,C,Roubo (art. 157),,TRANSEUNTE,-2.360.564.291,-4.701.643.612,VARGEM GRANDE PAULISTA,AVENIDA PRESIDENTE TANCREDO NEVES,45000,C,Vitima,1,F,59.0,Branca,APOSENTADO(A),1 Grau completo
9832,26,2014,10204,DECAP,DEL.SEC.2 SUL,DEL.PROTECAO IDOSO- 2 SEC.,DEMACRO,DEL.SEC.GUARULHOS,04 D.P. GUARULHOS,2014,1,05/01/2014,,C,Furto (art. 155),,ESTABELECIMENTO COMERCIAL,,,GUARULHOS,R SERRA TALHADA,106,C,Vitima,3,M,62.0,Parda,EMPRESARIO(A),1 Grau completo
9833,26,2014,10217,DECAP,DEL.SEC.2 SUL,17 D.P. DOUTOR ALDO GALIANO,DECAP,DEL.SEC.2 SUL,17 D.P. DOUTOR ALDO GALIANO,2014,1,02/01/2014,01:00,C,Roubo (art. 157),caput. Subtrair coisa movel alheia mediante grave ameaca ou violencia a pessoa,TRANSEUNTE,-2.359.330.872,-4.661.018.429,S.PAULO,AV NAZARE,1000,C,Autor,2,M,20.0,Branca,,
